ID,Name,Gender,Age,Height,Weight,Team,NOC,Year,Season,Games,City,Sport,Event,Medal
83510,Barry Murphy,M,26,188,82,Ireland,IRL,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 50 metres Freestyle,NA
83510,Barry Murphy,M,26,188,82,Ireland,IRL,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,NA
83514,Clayton Murphy,M,21,180,68,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Bronze
83524,Grinne Murphy,F,19,171,71,Ireland,IRL,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 400 metres Freestyle,NA
83533,Joseph Murphy,M,35,180,75,Ireland,IRL,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
83533,Joseph Murphy,M,35,180,75,Ireland,IRL,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
83534,Kelly Murphy,F,26,188,77,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
83536,Lizanne Murphy,F,28,185,75,Canada,CAN,2012,Summer,2012 Summer,London,Basketball,Basketball Women's Basketball,NA
83536,Lizanne Murphy,F,32,185,75,Canada,CAN,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
83545,Ryan Murphy,M,21,191,91,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,Gold
83545,Ryan Murphy,M,21,191,91,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,Gold
83545,Ryan Murphy,M,21,191,91,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
83558,"Andrew Barron ""Andy"" Murray",M,25,190,83,Great Britain,GBR,2012,Summer,2012 Summer,London,Tennis,Tennis Men's Singles,Gold
83558,"Andrew Barron ""Andy"" Murray",M,25,190,83,Great Britain,GBR,2012,Summer,2012 Summer,London,Tennis,Tennis Mixed Doubles,Silver
83558,"Andrew Barron ""Andy"" Murray",M,25,190,83,Great Britain-2,GBR,2012,Summer,2012 Summer,London,Tennis,Tennis Men's Doubles,NA
83558,"Andrew Barron ""Andy"" Murray",M,29,190,83,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,Gold
83558,"Andrew Barron ""Andy"" Murray",M,29,190,83,Great Britain-1,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
83558,"Andrew Barron ""Andy"" Murray",M,29,190,83,Great Britain-2,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
83566,Darren Murray,M,21,183,72,South Africa,RSA,2012,Summer,2012 Summer,London,Swimming,Swimming Men's 200 metres Backstroke,NA
83571,Eric Gordon Murray,M,30,195,98,New Zealand,NZL,2012,Summer,2012 Summer,London,Rowing,Rowing Men's Coxless Pairs,Gold
83571,Eric Gordon Murray,M,34,195,98,New Zealand,NZL,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Gold
83574,Freya Murray (-Ross),F,28,158,44,Great Britain,GBR,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Marathon,NA
83580,"James Robert ""Jamie"" Murray",M,26,190,82,Great Britain-2,GBR,2012,Summer,2012 Summer,London,Tennis,Tennis Men's Doubles,NA
83580,"James Robert ""Jamie"" Murray",M,30,190,82,Great Britain-2,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,NA
83580,"James Robert ""Jamie"" Murray",M,30,190,82,Great Britain-2,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,NA
83581,Janine Murray,F,22,169,NA,Australia,AUS,2012,Summer,2012 Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,NA
83591,Richard Murray,M,23,180,70,South Africa,RSA,2012,Summer,2012 Summer,London,Triathlon,Triathlon Men's Olympic Distance,NA
83591,Richard Murray,M,27,180,70,South Africa,RSA,2016,Summer,2016 Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,NA
83592,Ross Anthony Murray,M,21,NA,NA,Great Britain,GBR,2012,Summer,2012 Summer,London,Athletics,"Athletics Men's 1,500 metres",NA
83593,Samantha Murray,F,22,174,60,Great Britain,GBR,2012,Summer,2012 Summer,London,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
83593,Samantha Murray,F,26,174,60,Great Britain,GBR,2016,Summer,2016 Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
83598,"Thomas ""Tom"" Murray",M,22,189,87,New Zealand,NZL,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,NA
83612,Elvin Mrsliyev,M,27,178,75,Azerbaijan,AZE,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
83617,Wilma Anna Helena Murto,F,18,181,68,Finland,FIN,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,NA
83620,Ainhoa Mura Zubizarreta,F,34,160,48,Spain,ESP,2012,Summer,2012 Summer,London,Triathlon,Triathlon Women's Olympic Distance,NA
83620,Ainhoa Mura Zubizarreta,F,38,160,48,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,NA
83630,James Mzamo Musa,M,20,184,NA,New Zealand,NZL,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
83639,Ronald Musagala,M,23,NA,NA,Uganda,UGA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",NA
83647,Magomed Savarbekovich Musayev,M,23,181,95,Kyrgyzstan,KGZ,2012,Summer,2012 Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
83647,Magomed Savarbekovich Musayev,M,27,181,95,Kyrgyzstan,KGZ,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
83650,Nicola Muscat,F,18,173,59,Malta,MLT,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 50 metres Freestyle,NA
83650,Nicola Muscat,F,22,173,59,Malta,MLT,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,NA
83655,Maryan Nuh Muse,F,19,NA,NA,Somalia,SOM,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
83657,Dmitry Aleksandrovich Musersky,M,23,219,104,Russia,RUS,2012,Summer,2012 Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
83661,Hazel Emma Musgrove,F,23,170,65,Great Britain,GBR,2012,Summer,2012 Summer,London,Water Polo,Water Polo Women's Water Polo,NA
83668,Amar Musi,M,29,170,85,Croatia,CRO,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
83672,Jaromr Musil,M,24,182,81,Czech Republic,CZE,2012,Summer,2012 Summer,London,Judo,Judo Men's Half-Middleweight,NA
83677,Iaroslav Musinschi,M,35,182,73,Moldova,MDA,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Marathon,NA
83682,Eefje Muskens,F,27,164,60,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,NA
83685,lqar Mukiyev,M,21,166,60,Azerbaijan,AZE,2012,Summer,2012 Summer,London,Judo,Judo Men's Extra-Lightweight,NA
83687,Petar Muslim,M,24,200,102,Croatia,CRO,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
83689,Ercan Muslu,M,27,160,52,Turkey,TUR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
83692,Meghan Musnicki,F,29,183,73,United States,USA,2012,Summer,2012 Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
83692,Meghan Musnicki,F,33,183,73,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
83702,Faustine Mussa,M,31,175,60,Tanzania,TAN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Marathon,NA
83703,"Madeline ""Maddie"" Musselman",F,18,181,65,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
83711,Raul Must,M,24,176,70,Estonia,EST,2012,Summer,2012 Summer,London,Badminton,Badminton Men's Singles,NA
83711,Raul Must,M,28,176,70,Estonia,EST,2016,Summer,2016 Summer,Rio de Janeiro,Badminton,Badminton Men's Singles,NA
83712,Mustafa Nadhim Jari Al-Shabbani,M,22,174,75,Iraq,IRQ,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
83714,Vladislav Mustafin,M,20,181,78,Uzbekistan,UZB,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,NA
83715,Aliya Farkhatovna Mustafina,F,17,162,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
83715,Aliya Farkhatovna Mustafina,F,17,162,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
83715,Aliya Farkhatovna Mustafina,F,17,162,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
83715,Aliya Farkhatovna Mustafina,F,17,162,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,Gold
83715,Aliya Farkhatovna Mustafina,F,17,162,48,Russia,RUS,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,Gold
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
83719,Fatehah Mustapa,F,23,163,64,Malaysia,MAS,2012,Summer,2012 Summer,London,Cycling,Cycling Women's Keirin,NA
83719,Fatehah Mustapa,F,27,163,64,Malaysia,MAS,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,NA
83731,"Saara Johanna ""Sara"" Mustonen",F,35,161,58,Sweden,SWE,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
83742,Abel Kiprop Mutai,M,23,187,73,Kenya,KEN,2012,Summer,2012 Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
83743,Emmanuel Kipchirchir Mutai,M,27,162,52,Kenya,KEN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Marathon,NA
83744,Munyo Solomon Mutai,M,23,NA,NA,Uganda,UGA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
83754,Julius Mutekanga,M,24,176,76,Uganda,UGA,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 800 metres,NA
83759,gnes Mutina,F,24,170,61,Hungary,HUN,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 200 metres Freestyle,NA
83759,gnes Mutina,F,24,170,61,Hungary,HUN,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
83759,gnes Mutina,F,24,170,61,Hungary,HUN,2012,Summer,2012 Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
83761,"Mara Florencia ""Flor"" Mutio",F,27,171,68,Argentina,ARG,2012,Summer,2012 Summer,London,Hockey,Hockey Women's Hockey,Silver
83761,"Mara Florencia ""Flor"" Mutio",F,31,171,68,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
83765,Semiha Mutlu,F,25,168,55,Turkey,TUR,2012,Summer,2012 Summer,London,Athletics,Athletics Women's 20 kilometres Walk,NA
83768,Lynett Mutokuto,F,27,161,56,Zimbabwe,ZIM,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Women's Football,NA
83783,Bahram Muzaffer,M,25,188,81,Turkey,TUR,2012,Summer,2012 Summer,London,Boxing,Boxing Men's Light-Heavyweight,NA
83788,Lna Mze,F,19,182,75,Latvia,LAT,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Javelin Throw,NA
83793,Benny Muziyo,M,23,NA,NA,Zambia,ZAM,2016,Summer,2016 Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,NA
83794,Fedistas Muzongondi,F,30,167,53,Zimbabwe,ZIM,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Women's Football,NA
83802,Mothobi Mvala,M,22,182,76,South Africa,RSA,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
83805,Gabriel Mvumvure,M,28,170,70,Zimbabwe,ZIM,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
83806,Jean-Pierre Mvuyekure,M,27,158,54,Rwanda,RWA,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Marathon,NA
83812,Bush Mwale,M,22,185,92,Kenya,KEN,2016,Summer,2016 Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
83819,Meji Mwanba,M,30,195,115,Congo (Kinshasa),COD,2012,Summer,2012 Summer,London,Boxing,Boxing Men's Super-Heavyweight,NA
83840,Boniface Ontuga Mweresa,M,18,170,70,Kenya,KEN,2012,Summer,2012 Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,NA
83862,"Timothy Esmonde ""Tim"" Myers",M,21,189,NA,New Zealand,NZL,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
83865,Carl Andrew Myerscough,M,32,208,160,Great Britain,GBR,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Shot Put,NA
83877,Myint Swe Li,F,23,168,55,Myanmar,MYA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,NA
83891,Povilas Mykolaitis,M,29,187,81,Lithuania,LTU,2012,Summer,2012 Summer,London,Athletics,Athletics Men's Long Jump,NA
83909,Emmanouil Mylonakis,M,27,185,75,Greece,GRE,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
83909,Emmanouil Mylonakis,M,31,185,75,Greece,GRE,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
83924,Rasmus Paul Myrgren,M,33,175,83,Sweden,SWE,2012,Summer,2012 Summer,London,Sailing,Sailing Men's One Person Dinghy,Bronze
83929,Valentyna Oleksandrivna Myronchuk,F,21,167,55,Ukraine,UKR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,NA
83932,Galle Mys,F,20,156,50,Belgium,BEL,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,NA
83932,Galle Mys,F,20,156,50,Belgium,BEL,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,NA
83932,Galle Mys,F,20,156,50,Belgium,BEL,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,NA
83932,Galle Mys,F,20,156,50,Belgium,BEL,2012,Summer,2012 Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
83932,Galle Mys,F,24,156,50,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,NA
83932,Galle Mys,F,24,156,50,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,NA
83932,Galle Mys,F,24,156,50,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,NA
83934,Denis Myk,M,20,189,90,Slovakia,SVK,2016,Summer,2016 Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
83948,Piotr Myszka,M,35,186,74,Poland,POL,2016,Summer,2016 Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,NA
83953,Dmytro Yuriyovych Mytrofanov,M,26,173,75,Ukraine,UKR,2016,Summer,2016 Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,NA
83959,Aleksey Vladimirovich Mzhachik,M,20,190,135,Belarus,BLR,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
83961,Na A-Reum,F,22,163,55,South Korea,KOR,2012,Summer,2012 Summer,London,Cycling,"Cycling Women's Road Race, Individual",NA
83961,Na A-Reum,F,26,163,55,South Korea,KOR,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",NA
83966,Victoria Na,F,21,167,60,Australia,AUS,2012,Summer,2012 Summer,London,Badminton,Badminton Women's Singles,NA
83968,Na Yun-Gyeong,F,29,161,52,South Korea,KOR,2012,Summer,2012 Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
83968,Na Yun-Gyeong,F,29,161,52,South Korea,KOR,2012,Summer,2012 Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
83975,Samuela Nabenia,M,21,178,76,Fiji,FIJ,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
83977,Alice Maria Naber-Lozeman,F,45,168,62,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
83977,Alice Maria Naber-Lozeman,F,45,168,62,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
83980,Yurie Nabeya,F,22,176,58,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
83983,Heiki Nabi,M,27,193,116,Estonia,EST,2012,Summer,2012 Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver
83983,Heiki Nabi,M,31,193,116,Estonia,EST,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",NA
83991,Dmitry Sergeyevich Nabokov,M,20,186,69,Belarus,BLR,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,NA
84006,Rafael Nadal Parera,M,30,185,80,Spain,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,NA
84006,Rafael Nadal Parera,M,30,185,80,Spain-2,ESP,2016,Summer,2016 Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,Gold
84011,Revazi Nadareishvili,M,25,176,98,Georgia,GEO,2016,Summer,2016 Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
84014,"Alexander Michael ""Alex"" Naddour",M,25,170,70,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,NA
84014,"Alexander Michael ""Alex"" Naddour",M,25,170,70,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,NA
84014,"Alexander Michael ""Alex"" Naddour",M,25,170,70,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
84014,"Alexander Michael ""Alex"" Naddour",M,25,170,70,United States,USA,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
84024,Ali Nadhim Salman Salman,M,30,190,120,Iraq,IRQ,2012,Summer,2012 Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",NA
84030,Giorgi Nadiradze,M,24,178,70,Georgia,GEO,2012,Summer,2012 Summer,London,Cycling,"Cycling Men's Road Race, Individual",NA
84031,Zaza Nadiradze,M,22,177,85,Georgia,GEO,2016,Summer,2016 Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",NA
84039,Oleksandr Oleksandrovych Nadtoka,M,25,195,95,Ukraine,UKR,2016,Summer,2016 Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,NA
84049,Koen Naert,M,26,182,66,Belgium,BEL,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
84050,Ralph Nf,M,32,174,65,Switzerland,SUI,2012,Summer,2012 Summer,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",NA
84060,Hazuki Nagai,F,21,152,53,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
84063,Kensuke Nagai,M,23,177,67,Japan,JPN,2012,Summer,2012 Summer,London,Football,Football Men's Football,NA
84067,Yuri Nagai,F,24,155,53,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,NA
84073,Saori Nagamine,F,23,166,60,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
84073,Saori Nagamine,F,23,166,60,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Archery,Archery Women's Team,NA
84081,Miyu Nagaoka,F,25,179,64,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
84082,Moeko Nagaoka,F,22,177,73,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,NA
84088,Yoshitaku Nagasako,M,22,172,70,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,NA
84089,Yuki Nagasato-Ogimi,F,25,168,60,Japan,JPN,2012,Summer,2012 Summer,London,Football,Football Women's Football,Silver
84090,Rusila Nagasau,F,28,175,80,Fiji,FIJ,2016,Summer,2016 Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,NA
84093,Takanori Nagase,M,22,181,81,Japan,JPN,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,Bronze
84114,Abdi Nageeye,M,27,165,54,Netherlands,NED,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,NA
84115,Bjrn Nagel,M,34,186,76,Ukraine,UKR,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
84115,Bjrn Nagel,M,34,186,76,Ukraine,UKR,2012,Summer,2012 Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
84126,Hamza Nagga,M,22,196,84,Tunisia,TUN,2012,Summer,2012 Summer,London,Volleyball,Volleyball Men's Volleyball,NA
84131,Miriam Suely Nagl,F,35,172,63,Brazil,BRA,2016,Summer,2016 Summer,Rio de Janeiro,Golf,Golf Women's Individual,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Silver
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horse Vault,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Horizontal Bar,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016,Summer,2016 Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,NA
84139,Yelena Stanislavovna Nagovitsyna,F,29,165,55,Russia,RUS,2012,Summer,2012 Summer,London,Athletics,"Athletics Women's 5,000 metres",NA
84177,Lszl Zoltn Nagy,M,31,209,115,Hungary,HUN,2012,Summer,2012 Summer,London,Handball,Handball Men's Handball,NA
84185,Pter Nagy,M,26,192,160,Hungary,HUN,2012,Summer,2012 Summer,London,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
84185,Pter Nagy,M,30,192,160,Hungary,HUN,2016,Summer,2016 Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
84187,Richard Nagy,M,23,186,73,Slovakia,SVK,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
84187,Richard Nagy,M,23,186,73,Slovakia,SVK,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,NA
84187,Richard Nagy,M,23,186,73,Slovakia,SVK,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,NA
84194,Viktor Nagy,M,28,198,96,Hungary,HUN,2012,Summer,2012 Summer,London,Water Polo,Water Polo Men's Water Polo,NA
84194,Viktor Nagy,M,32,198,96,Hungary,HUN,2016,Summer,2016 Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
84214,Naidangiin Tvshinbayar,M,28,178,104,Mongolia,MGL,2012,Summer,2012 Summer,London,Judo,Judo Men's Half-Heavyweight,Silver
84214,Naidangiin Tvshinbayar,M,32,178,104,Mongolia,MGL,2016,Summer,2016 Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,NA
84215,Martn Naidich,M,25,185,74,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,NA
84215,Martn Naidich,M,25,185,74,Argentina,ARG,2016,Summer,2016 Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
84217,Praneel Naidu,M,21,176,70,Fiji,FIJ,2016,Summer,2016 Summer,Rio de Janeiro,Football,Football Men's Football,NA
84219,Beata Nandjala Naigambo,F,32,167,48,Namibia,NAM,2012,Summer,2012 Summer,London,Athletics,Athletics Women's Marathon,NA
84219,Beata Nandjala Naigambo,F,36,167,48,Namibia,NAM,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
84227,San Naing,M,25,170,57,Myanmar,MYA,2016,Summer,2016 Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
84228,Litia Naiqato,F,29,180,76,Fiji,FIJ,2016,Summer,2016 Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,NA
