DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
May 09 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,ebam,N/A,PM10,12.3,,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,DataRam 4,N/A,PM10,14.5,ug/m3,1-Hour Avg
May 09 2010,Air,,MultiRae,,VOC,,mpm,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,H2S,0.7,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 09 2010,,Louisiana,AreaRae,N/A,VOC,,,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,ebam,N/A,PM10,19,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,H2S,0.7,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,ebam,N/A,PM10,12.1,ug/m3,1-Hour Avg
May 09 2010,,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,DataRam 4,N/A,PM10,17.9,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,ebam,N/A,PM10,8,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,ebam,N/A,PM10,8.1,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,H2S,0.7,ppm,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,EBAM,N/A,PM10,12.4,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,EBAM,N/A,PM10,2.3,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,EBAM,N/A,PM10,14.1,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 07 2010,Air,,DataRam 4,N/A,PM10,29.1,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Bvg
May 09 2010,Air,Louisiana,EBAM,N/A,PM10,9.7,ug/m3,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,EBAM,N/A,PM10,19.2,,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,,Louisiana,MultiRae,N/A,VOC,,,1-Hour%A[g
May 09 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
y0aM09 0 12,Air,Louisiana,EBAM,N/A,PM10,14.1,ug/m3,1-Hour Avg
May 09 2010,Air,,DataRam 4,N/A,PM10,6.4,ug/m3,1-Hour Avg
May 09 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,1.3,pmp,
May 09 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 09 2010,Air,Louisiana,eaARreR,N/A,H2S,,2pm,
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,rri,oniaisLua,EBAM,N/A,PM10,11.6,ug/m3,1HA uHHgoo
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,5.8,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,1.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,13.3,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,15.8,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,9.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,12.6,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,.0.,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,ug/m3,r1 uoHgA-v
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,14.7,ug'ml,
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,irA,Louisiana,MultiRae,N/A,H2S,,pp7m,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,pp.m,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,19.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,19.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,12.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,pmm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,7.41,ug/m3,grvHo-1 Au
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,28.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,22.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,EBAM,N/A,PM10,50.3,,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,0.6,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,DataRam,N/A,PM10,15.5,ug/m3,
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
,Air,Alabama,AreaRae,N/A,H2S,,,1A H-ugorv
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,gvo1A u-rH
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
,Air,lmAbaaa,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,22.4,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,24.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,17.9,ug/m3,1-Hour Avg
,Air,Louisiana,EBAM,N/A,PM10,89.1,mggmm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,iAr,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,ammtaaa,N/A,PM10,16.8,ug/m3,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,Reeeerr,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,RuuaRMue,N/A,1-Hour Avg,,ppm,VOC
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,28.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,57.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,31.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MeaitlRu,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,,Louisiana,EBAM,,PM10,5.8,ug3/m,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,DataRam,N/A,PM10,14.3,ug/m3,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,DataRam,N/A,PM10,21.5,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,18.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,9.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,1.4,ppm,1-Hour Avg
May 08 2010,Aii,iiiaiisii,EBAM,N/A,PM10,17.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,iiA,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,mpm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,59.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 08 2010,Air,Alabama,DataRam,,PM10,44.4,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,76.5,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,3.7,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,26.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
12800ay0  M,Air,,MultiRae,N/A,VOC,,,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,19.1,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,3.7,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,79.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,79.3,ug/m3,
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,83.3,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,10.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,2125,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,18.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,mpp,1-Hour Avg
May 08 2010,1-Hour Avg,Louisiana,AreaRae,N/A,H2S,0.3,ppm,Air
May 08 2010,Air,Alabama,DataRam,N/A,PM10,65.6,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,20.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,15.7,ug/m3,1-Hour Avg
May 08 2010,Air,Alabama,DataRam,N/A,PM10,87.2,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,19.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,67.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,78.2,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,35.3,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,2.6,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,24,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,0.3,ppm,1-Hour Avg
May 08 2010,Air,Alabama,DataRam,N/A,PM10,92.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,75.4,ug/m3,1-Hour Avg
May 08 2010,,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,40,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,DataRam 4,N/A,PM10,16.3,ug/m3,1-97ur A!g
May 08 2010,Air,,DataRam 4,N/A,PM10,80.9,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,27.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,ABME,N/A,PM10,233.,ug/m3,
May 08 2010,,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,76,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,22.7,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,30.8,ug/m3,1-Hour Avg
May 08 2010,rrr,Louisiana,AreaRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
10  280M0ay,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,76.8,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,H2S,,ppm,
May 08 2010,,Louisiana,EBAM,N/A,PM10,30.6,ug/m3,1-Hour Avg
,iAr,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,EBAM,N/A,PM10,37.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,sMsipMiiisp,DataRam 4,N/A,PM10,30.5,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,22.5,ug/m3,1-Hour Avg
May 08 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,DataRam 4,N/A,PM10,76.4,ug/m3,1-Hour Avg
May 08 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 08 2010,Air,,DataRam 4,N/A,PM10,61,ug/m3,1-Hour Avg
,Air,,MultiRae,N/A,VOC,,,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 07 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Mississippi,DataRam 4,N/A,PM10,65.7,ug/m3,1-Hour Avg
May 0$8 2010,Air,Louisiana,EBAM,N/A,PM10,38.8,mgugg,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 08 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
