DATE,MATRIX,STATE,INSTRUMENT,CAS NUMBER,SUBSTANCE,RESULTS,UNIT,INTERVAL
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,40.8,ug/m3,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,berlin,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,12.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,11,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.2,ug/m3,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,10.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,6.5,ug/m3,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,32.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 18 2010,Air,,AreaRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,berlin,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,14.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.4,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,10.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,9.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,15.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,7.7,ug/m3,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,13.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,9.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,33.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,11.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,20.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,9.7,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,13.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,11.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,29.8,ug/m3,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,berlin,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,21,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,8.7,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,32.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,16.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,27.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,25.3,ug/m3,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.7,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,berlin,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,17.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,16.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,5.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,2.6,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.3,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,23,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,19.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,23,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.3,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,22.8,ug/m3,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,20.5,ug/m3,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Alabama,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,16.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.6,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,19.3,ug/m3,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,43.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,9,ug/m3,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,berlin,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,11,ug/m3,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,22.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,9.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,10.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,98.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.7,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,DataRam 4,N/A,PM10,22.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.4,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,,N/A,VOC,0.1,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Mississippi,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,37.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,47.3,ug/m3,1-Hour
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,ppm,1-Hour
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,1.4,ppm,1-Hour Avg
May 20 2010,Air,,MultiRae,N/A,VOC,,ppm,1-Hour
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,10.3,ug/m3,1-Hour
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,6.1,ug/m3,1-Hour
May 20 2010,Air,berlin,EBAM,N/A,PM10,5.7,ug/m3,1-Hour
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,26.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,13.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,40,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,26.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,7.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,1.2,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.8,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.7,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,93.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,37.8,ug/m3,1-HOUR Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,29.1,ug/m3,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,1.3,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,8,ug/m3,1-HOUR Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,53.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,18.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,10.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,22.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,13.7,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,8.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,17,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,30.4,ug/m3,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.3,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.6,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,28.7,ug/m3,1-HOUR Avg
May 20 2010,Air,,EBAM,N/A,PM10,23.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,20.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,27.2,ug/m3,1-HOUR Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,11.1,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,15.4,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.2,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.2,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,23,ug/m3,1-HOUR Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,23.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,21.3,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,17,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.6,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.9,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.4,ppm,1-Hour Avg
May 20 2010,Air,berlin,AreaRae,N/A,VOC,1.3,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,14.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,14.6,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,25.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,18.9,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,35.9,ug/m3,1-HOUR Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,15.8,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,EBAM,N/A,PM10,20.2,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,0.5,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,,AreaRae,N/A,H2S,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,0.1,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,5.8,ppm,1-Hour Avg
May 20 2010,Air,,EBAM,N/A,PM10,32.5,ug/m3,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,MultiRae,N/A,VOC,,ppm,1-Hour Avg
May 20 2010,Air,Louisiana,AreaRae,N/A,VOC,,ppm,1-Hour Avg
