Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RISK_MM,RainTomorrow
24-03-2015,Brisbane,20,30.5,0,5,NE,20,SW,6,76,1017,6,24.8,No,0,No
25-03-2015,Brisbane,22.7,31.7,0,7.2,NE,24,NW,6,66,1015.6,2,27.5,No,3.8,Yes
26-03-2015,Brisbane,23.4,30.7,3.8,6,E,24,N,6,72,1018.1,6,28.2,Yes,0,No
27-03-2015,Brisbane,22.5,31.1,0,6,E,26,SW,6,74,1018.8,6,27,No,0,No
28-03-2015,Brisbane,22.3,28.5,0,5.8,ENE,24,SSE,7,75,1020.9,7,25.5,No,0,No
29-03-2015,Brisbane,19.9,28.5,0,6,ENE,24,ENE,11,59,1023.3,5,26.2,No,0,No
30-03-2015,Brisbane,19.9,28.1,0,5.8,ENE,26,SW,4,73,1024.1,7,23.1,No,0,No
31-03-2015,Brisbane,19.8,26.1,0,5.8,E,22,SW,4,74,1023.3,7,23,No,68.2,Yes
01-04-2015,Brisbane,19.1,24.8,68.2,NA,ESE,26,WSW,6,94,1023.2,8,19.4,Yes,8.8,Yes
02-04-2015,Brisbane,19.3,26.7,8.8,2.4,ENE,30,S,6,75,1019.5,5,24.7,Yes,38.4,Yes
03-04-2015,Brisbane,21,27.7,38.4,6,E,28,S,2,87,1019.1,7,24,Yes,0.4,No
04-04-2015,Brisbane,21,28.5,0.4,5.6,ENE,19,WSW,2,84,1014.9,7,23.6,No,1.8,Yes
05-04-2015,Brisbane,21.7,28.5,1.8,1.8,WNW,33,NW,6,85,1008.8,6,24.1,Yes,0,No
06-04-2015,Brisbane,17.2,NA,0,5.8,NNE,20,WSW,7,67,1010.8,5,23.2,No,0,No
07-04-2015,Brisbane,NA,28.4,0,5.2,W,31,N,4,NA,1011.1,7,NA,No,0,No
08-04-2015,Brisbane,16.8,26.5,0,6,WSW,33,W,7,34,1017.4,3,21,No,0,No
09-04-2015,Brisbane,14.1,26.9,0,9,ENE,20,SW,7,51,1019.3,5,20.5,No,0,No
10-04-2015,Brisbane,16.8,27.2,0,5.2,E,20,SSW,6,55,1020.8,1,22.2,No,0,No
11-04-2015,Brisbane,19,26.5,0,6.2,SSE,26,SSW,7,65,1019.6,7,21.5,No,0,No
12-04-2015,Brisbane,16.7,28.7,0,5.2,W,20,SW,6,65,1018.7,1,22.3,No,0,No
13-04-2015,Brisbane,18.4,27,0,4.6,SE,28,SSW,4,65,1019.9,2,23.3,No,0,No
14-04-2015,Brisbane,16.8,26.6,0,5.2,SSE,24,SW,6,64,1022.4,2,22,No,0,No
15-04-2015,Brisbane,17.7,26.3,0,4.8,E,24,SSW,6,69,1025.5,6,23.2,No,0.2,No
16-04-2015,Brisbane,16.7,28.2,0.2,4.2,ESE,20,SW,6,71,1026.4,1,22.3,No,0,No
17-04-2015,Brisbane,17.1,28,0,3.4,E,20,SW,4,73,1024.6,3,23.1,No,3.4,Yes
18-04-2015,Brisbane,18.6,27.7,3.4,4.6,ENE,24,SW,4,81,1023.1,3,22.5,Yes,0.4,No
19-04-2015,Brisbane,19.3,29,0.4,4,NNE,19,WSW,4,83,1019.6,6,22.8,No,14.6,Yes
20-04-2015,Brisbane,19.7,21.3,14.6,6.4,W,26,SSW,4,87,1018.2,7,20.8,Yes,2,Yes
21-04-2015,Brisbane,14.6,21.3,2,2.4,W,35,W,13,49,1017.6,6,17.1,Yes,0.2,No
22-04-2015,Brisbane,12,23.8,0.2,3.8,W,28,W,13,61,1014.8,1,17.5,No,0,No
23-04-2015,Brisbane,12.8,25.7,0,4,WSW,17,WSW,9,61,1013.3,1,19.4,No,0,No
24-04-2015,Brisbane,15.6,28.3,0,4,WNW,24,SW,6,70,1011.2,7,20.2,No,0,No
25-04-2015,Brisbane,15.5,29.4,0,4,NNW,17,WSW,4,66,1011.3,1,20.9,No,0,No
26-04-2015,Brisbane,16.7,23.4,0,8,W,50,WSW,15,42,1012,0,19.3,No,0,No
27-04-2015,Brisbane,11.1,25.2,0,7.2,SW,20,SW,6,51,1018.3,0,19.1,No,0,No
29-04-2015,Brisbane,14.4,23.6,NA,5.8,ESE,30,S,7,64,1026.4,4,20.2,NA,7.8,Yes
30-04-2015,Brisbane,16.6,18,7.8,4.2,SSE,22,SW,4,90,1026.4,8,17.3,Yes,56.2,Yes
01-05-2015,Brisbane,16.2,21,56.2,3.4,S,33,SE,9,95,1017.2,8,17.9,Yes,182.6,Yes
02-05-2015,Brisbane,16.6,24.9,182.6,1.6,SSW,19,WNW,6,71,1013,1,19.8,Yes,0,No
03-05-2015,Brisbane,16.7,24.2,0,3.4,W,24,SSE,4,69,1012.4,7,20.6,No,0,No
04-05-2015,Brisbane,15.8,27.3,0,3.4,W,17,WSW,6,79,1014.3,0,20.3,No,0,No
06-05-2015,Brisbane,16.3,29.6,NA,3.8,WSW,17,SSW,4,73,1014.7,0,21.2,NA,0,No
08-05-2015,Brisbane,12.6,24.4,NA,4.6,WSW,20,SW,7,46,1019.2,1,17.7,NA,0,No
09-05-2015,Brisbane,11.7,23.7,0,4,W,20,SW,6,60,1018.9,1,17.6,No,0,No
10-05-2015,Brisbane,9.9,25.1,0,4.8,WNW,22,SW,6,50,1017.4,0,18,No,0,No
11-05-2015,Brisbane,10.3,26,0,5.2,WNW,39,W,9,41,1016.3,0,19.9,No,0,No
12-05-2015,Brisbane,12.7,25.9,0,5.6,W,19,WSW,6,50,1017.8,0,20,No,0,No
13-05-2015,Brisbane,9.8,24.9,0,3,W,30,W,6,52,1016.2,0,19.5,No,0,No
14-05-2015,Brisbane,9.7,20.9,0,8,W,24,WSW,11,39,1023.9,0,13.6,No,0,No
15-05-2015,Brisbane,8.1,24.1,0,4.8,W,20,SW,6,49,1027.4,1,16.2,No,0,No
16-05-2015,Brisbane,14.2,24,0,4,SE,35,SSW,7,65,1029.3,1,20.1,No,1,No
17-05-2015,Brisbane,14.9,23,1,3.8,SSE,28,W,7,76,1030.1,4,19.7,No,6.6,Yes
18-05-2015,Brisbane,16.9,22.9,6.6,2.2,SE,31,SSW,7,89,1027.7,6,18.7,Yes,0.8,No
19-05-2015,Brisbane,15.9,22.7,0.8,3.2,SSW,13,S,6,78,1022.6,6,19.3,No,0,No
20-05-2015,Brisbane,15.9,26.8,0,0.6,ENE,15,SW,6,83,1020.9,2,20,No,0.2,No
21-05-2015,Brisbane,17.2,25.2,0.2,3,SW,22,NE,2,89,1018.9,7,20.1,No,1.4,Yes
22-05-2015,Brisbane,15.4,19.9,1.4,2.8,W,46,W,13,56,1017.6,2,17.2,Yes,0,No
23-05-2015,Brisbane,14,22.8,0,6.8,ESE,35,SW,9,56,1023.2,1,18.7,No,0,No
24-05-2015,Brisbane,13.7,23.6,0,5,SSE,24,SSW,7,65,1028.4,1,18.3,No,0,No
25-05-2015,Brisbane,12.7,23.5,0,4.6,SSE,20,SW,4,69,1030.9,1,18.3,No,0,No
27-05-2015,Brisbane,13.2,24.3,NA,2.6,SW,17,SW,7,73,1025.6,5,17.8,NA,0,No
28-05-2015,Brisbane,13,25.1,0,1.8,W,15,WSW,4,84,1025.1,1,16.7,No,0,No
29-05-2015,Brisbane,13.1,25.5,0,3,NE,15,WSW,6,81,1024.8,5,17.6,No,0,No
30-05-2015,Brisbane,15.3,27.6,0,2.2,NNE,15,SW,2,84,1023,6,18.3,No,0,No
31-05-2015,Brisbane,16.1,26.1,0,2.2,NNW,15,NA,0,81,1018.5,6,20.2,No,0,No
01-06-2015,Brisbane,18.2,20.5,0,2.8,WNW,30,W,11,68,1016.8,7,19.2,No,0,No
02-06-2015,Brisbane,9,19.5,0,5.2,WSW,20,WSW,6,56,1022.6,0,14.1,No,0,No
03-06-2015,Brisbane,7,19.7,0,3,SSW,15,SW,6,63,1022.9,7,12.7,No,0,No
04-06-2015,Brisbane,7.4,22.3,0,2,SSW,17,SSW,4,67,1022.5,1,13.4,No,0,No
05-06-2015,Brisbane,7,21.4,0,2.4,W,31,WSW,6,45,1019.4,0,16.1,No,0,No
06-06-2015,Brisbane,9.7,22.1,0,5.8,WSW,28,SW,9,53,1022.6,1,16,No,0,No
07-06-2015,Brisbane,12.3,22.8,0,3,SSE,26,SSW,6,69,1028.4,3,17.5,No,0.2,No
08-06-2015,Brisbane,11.8,24.5,0.2,3.8,ENE,15,SW,6,71,1028,1,17.1,No,0,No
09-06-2015,Brisbane,11.7,24.2,0,3.4,SW,17,SW,7,74,1025.7,7,16.6,No,0,No
10-06-2015,Brisbane,12.7,24.2,0,1,SE,26,SW,7,76,1026.1,5,17.2,No,0,No
11-06-2015,Brisbane,15.1,21.8,0,7.4,SE,35,SSE,11,69,1029.6,4,20.9,No,4.6,Yes
12-06-2015,Brisbane,13.4,20.1,4.6,3.4,SE,28,SSW,7,75,1030.6,7,16.6,Yes,1.2,Yes
13-06-2015,Brisbane,14.2,21.4,1.2,0.6,ESE,31,WSW,4,85,1028.1,7,17.7,Yes,4.2,Yes
14-06-2015,Brisbane,15.6,22.2,4.2,3.4,ESE,22,W,4,92,1026.8,8,16.6,Yes,4,Yes
15-06-2015,Brisbane,16,23.2,4,0.8,ESE,24,SSW,6,91,1025.6,7,17.6,Yes,1,No
16-06-2015,Brisbane,16,21.5,1,2,S,15,SW,4,92,1023,8,17.4,No,3.4,Yes
17-06-2015,Brisbane,16.3,21,3.4,1.2,W,19,NE,4,92,1017.2,8,19.2,Yes,2.4,Yes
18-06-2015,Brisbane,12,22.7,2.4,1,WNW,26,SW,2,98,1017.2,3,14.2,Yes,0,No
19-06-2015,Brisbane,10.4,21.6,0,2.6,W,35,WSW,9,62,1017.1,2,16.9,No,0,No
20-06-2015,Brisbane,9.2,20.9,0,4.6,SW,20,SW,7,65,1020.5,1,14.9,No,0,No
21-06-2015,Brisbane,10,21.1,0,3.2,ESE,20,SW,7,63,1025.5,1,14.7,No,0,No
22-06-2015,Brisbane,12.6,20.5,0,3.8,SSE,17,SW,4,71,1028.2,5,15.6,No,0,No
23-06-2015,Brisbane,12.2,20.6,0,2.2,W,15,W,6,83,1027.7,7,14.7,No,0,No
24-06-2015,Brisbane,12.5,19.6,0,1.4,SSE,17,SW,4,84,1025.6,8,15.4,No,0,No
25-06-2015,Brisbane,11.2,19.6,0,1,W,19,SW,7,96,1022.2,7,13.2,No,0.2,No
26-06-2015,Brisbane,12.6,22.7,0.2,2.2,SSE,31,SSW,6,73,1026.2,2,17.8,No,0,No
27-06-2015,Brisbane,14.9,22.6,0,3.2,SE,20,SW,7,66,1030.6,4,18.3,No,2.4,Yes
28-06-2015,Brisbane,14.6,22.2,2.4,2.4,NE,22,SW,4,85,1030.8,2,17.7,Yes,7,Yes
29-06-2015,Brisbane,15.4,18.4,7,2.2,SSE,24,SW,2,95,1031.4,8,16.3,Yes,4,Yes
30-06-2015,Brisbane,14.2,23.1,4,1.4,SSW,19,SW,6,83,1028,1,16.9,Yes,0.2,No
01-07-2015,Brisbane,12.4,23.3,0.2,2.8,WNW,17,SW,4,86,1024.5,7,15.8,No,0,No
02-07-2015,Brisbane,12.2,19.6,0,1.2,W,33,WSW,6,66,1022.4,1,16.5,No,0,No
03-07-2015,Brisbane,7.8,20.7,0,4.4,W,26,SW,9,53,1023.2,0,12.8,No,0,No
04-07-2015,Brisbane,9.9,21.3,0,3.4,SSW,17,WSW,6,67,1024.3,3,14.5,No,0,No
05-07-2015,Brisbane,9.7,22.8,0,2.8,W,20,WSW,6,80,1023.1,2,14.7,No,0,No
06-07-2015,Brisbane,9.3,24.1,0,2.4,WNW,19,WSW,4,72,1020,1,14.4,No,0,No
07-07-2015,Brisbane,10.2,23,0,2.8,W,20,SSW,4,56,1018.6,0,16.9,No,0,No
08-07-2015,Brisbane,7,20.4,0,5,SSE,24,SSW,6,61,1024.2,1,14.7,No,0,No
09-07-2015,Brisbane,11.9,19.4,0,2,SE,24,WSW,6,71,1028.1,2,15.6,No,0.2,No
10-07-2015,Brisbane,9.7,20.2,0.2,2.2,NE,24,SW,6,74,1025.9,5,14.8,No,0.4,No
11-07-2015,Brisbane,11.4,21.2,0.4,1.8,NNW,24,SSW,4,92,1019.7,6,13.7,No,0.6,No
12-07-2015,Brisbane,12.2,18.3,0.6,2.8,W,54,WSW,19,50,1015.4,1,13,No,0.2,No
13-07-2015,Brisbane,8.4,18.2,0.2,6.8,WNW,48,W,13,49,1015.9,1,12.9,No,0,No
14-07-2015,Brisbane,10.2,19.2,0,7.4,WSW,41,W,9,49,1018,1,13.3,No,0,No
15-07-2015,Brisbane,5.4,18.2,0,3.8,SW,11,SW,4,66,1020.2,7,11.1,No,0,No
16-07-2015,Brisbane,7.6,17.4,0,2.6,W,19,SSW,4,80,1019.6,7,10.5,No,0,No
17-07-2015,Brisbane,6.9,16.1,0,3.2,W,56,W,19,57,1018.2,1,10.1,No,0,No
18-07-2015,Brisbane,6.9,19.4,0,5,WSW,22,WSW,9,52,1023.4,0,11.9,No,0,No
19-07-2015,Brisbane,8.2,19.3,0,3.2,ESE,26,SW,9,63,1028.2,4,13.9,No,0,No
20-07-2015,Brisbane,11.7,20.9,0,2.8,E,35,WSW,6,74,1030.4,7,14.4,No,0.2,No
21-07-2015,Brisbane,10.6,21.6,0.2,4,ENE,31,WSW,6,77,1031,7,15.3,No,2.8,Yes
22-07-2015,Brisbane,10.1,18.7,2.8,3,ESE,19,SW,2,86,1029.6,8,13.3,Yes,4.4,Yes
23-07-2015,Brisbane,12.9,23.1,4.4,0.4,E,17,S,4,86,1025.6,4,17.6,Yes,0,No
24-07-2015,Brisbane,14.1,24.4,0,1.6,W,24,SW,4,97,1022.7,7,17,No,0,No
25-07-2015,Brisbane,16.5,24.3,0,2.4,W,22,WSW,6,76,1022.2,7,17.6,No,0.2,No
26-07-2015,Brisbane,13.1,25.1,0.2,1.6,W,26,WSW,2,79,1021.6,6,17.2,No,0,No
27-07-2015,Brisbane,13.5,22.9,0,3.6,W,24,WNW,11,53,1024.6,1,18.2,No,0,No
28-07-2015,Brisbane,10,21.4,0,4.8,ESE,22,SW,7,51,1030.2,3,14.8,No,0,No
29-07-2015,Brisbane,7.8,21.7,0,4.6,WSW,19,SW,7,54,1032.4,1,14,No,0,No
30-07-2015,Brisbane,10.2,22.8,0,4,SW,19,SW,7,60,1028.5,1,15.2,No,0,No
31-07-2015,Brisbane,9.7,24.1,0,3,W,24,SSW,4,81,1024.5,1,13.6,No,0,No
01-08-2015,Brisbane,9.1,23.6,0,3,ENE,19,WSW,4,63,1024.4,0,14.5,No,0,No
02-08-2015,Brisbane,10,25.7,0,4,N,22,SSW,4,68,1023.5,0,15.6,No,0,No
03-08-2015,Brisbane,10.6,26.7,0,3.6,WSW,26,WSW,6,71,1019.5,2,18.6,No,0,No
04-08-2015,Brisbane,13.5,21.8,0,3.8,W,30,SW,6,47,1019.6,4,16.9,No,0,No
05-08-2015,Brisbane,7.9,19.1,0,5.6,WNW,33,WSW,9,44,1017.2,0,12.2,No,0,No
06-08-2015,Brisbane,6.1,21.1,0,5.6,WSW,26,WSW,9,46,1018,0,14.2,No,0,No
07-08-2015,Brisbane,7.7,21.4,0,3.2,SW,24,WSW,9,47,1022.4,0,14.3,No,0,No
08-08-2015,Brisbane,7.5,22.1,0,3.4,ENE,19,SSW,6,56,1022.8,0,13.2,No,0,No
09-08-2015,Brisbane,7.8,22.5,0,4.4,ENE,20,SW,6,63,1023.5,1,14.5,No,0,No
10-08-2015,Brisbane,9.3,23,0,2.8,ENE,19,WSW,4,72,1021.4,1,15.4,No,0,No
11-08-2015,Brisbane,8.6,26.4,0,2.4,NE,20,SSW,4,62,1019.5,0,14.6,No,0.2,No
12-08-2015,Brisbane,11.8,28.4,0.2,4,W,46,ESE,2,69,1013.8,3,18.3,No,3.6,Yes
13-08-2015,Brisbane,12.3,22.3,3.6,7,W,39,WSW,15,39,1018,0,15.4,Yes,0,No
14-08-2015,Brisbane,8.4,23,0,6.8,SW,17,SW,7,48,1025.2,0,15.3,No,0,No
15-08-2015,Brisbane,8,22.6,0,4,ENE,20,SW,6,62,1028.1,4,13.4,No,0,No
16-08-2015,Brisbane,10.7,21.7,0,3.8,SE,22,SW,9,66,1026.2,5,16.4,No,0,No
17-08-2015,Brisbane,11.3,23.4,0,2.8,NE,20,WSW,6,73,1020.6,1,17,No,0,No
18-08-2015,Brisbane,10.3,24.2,0,3.2,E,19,SW,7,53,1020.6,0,17,No,0,No
19-08-2015,Brisbane,10,22.8,0,4.8,SSE,20,SW,6,60,1024.9,2,15.6,No,0,No
20-08-2015,Brisbane,11.4,22.1,0,4.4,E,28,SW,6,65,1027.2,2,17.5,No,0.4,No
21-08-2015,Brisbane,15.3,22.4,0.4,3,SE,31,S,2,76,1026.6,7,18.5,No,2.2,Yes
22-08-2015,Brisbane,16.9,24.5,2.2,4,E,20,SSW,4,83,1025.8,5,19.7,Yes,0,No
23-08-2015,Brisbane,16,24.1,0,1.2,NNE,26,NA,0,87,1024.3,7,19.3,No,0,No
24-08-2015,Brisbane,17.1,25.3,0,2.4,NE,20,N,6,65,1021.6,2,22.6,No,2.2,Yes
25-08-2015,Brisbane,16.8,29.1,2.2,4.6,W,28,W,6,75,1019.2,1,21.9,Yes,0,No
26-08-2015,Brisbane,15.7,28.5,0,5.2,W,20,WSW,9,44,1021.1,3,21.7,No,0,No
27-08-2015,Brisbane,16.2,23.9,0,4,SW,30,SSW,2,52,1021.8,7,18.9,No,5,Yes
28-08-2015,Brisbane,14.8,24.7,5,1.6,W,19,WSW,4,84,1022.4,7,17.5,Yes,0.2,No
29-08-2015,Brisbane,11.9,22.9,0.2,4,ENE,19,SW,6,58,1023.4,7,17.4,No,13.6,Yes
30-08-2015,Brisbane,14.1,23.2,13.6,5.6,W,33,W,7,59,1017.9,4,18.1,Yes,0.2,No
31-08-2015,Brisbane,11.3,23.7,0.2,10,W,26,WSW,7,44,1016.9,1,17.8,No,0,No
02-09-2015,Brisbane,7.2,25.1,NA,4.4,NA,NA,SW,4,38,1019.9,4,17.7,NA,2.4,Yes
03-09-2015,Brisbane,16.3,25.3,2.4,3,WNW,48,N,6,85,1011.6,7,19.7,Yes,0.2,No
04-09-2015,Brisbane,12.7,24.9,0.2,8.2,W,26,WSW,9,45,1018.4,1,18.6,No,0,No
05-09-2015,Brisbane,12,23.6,0,6.8,E,22,SSW,6,61,1022.7,1,19.4,No,0,No
06-09-2015,Brisbane,13.4,24,0,4.2,NNE,19,W,6,69,1023.9,6,19.2,No,0,No
07-09-2015,Brisbane,13.8,25.5,0,4,NE,26,NE,2,68,1023.1,3,21,No,0,No
08-09-2015,Brisbane,14.8,28.1,0,5,W,31,NNW,6,54,1020.3,3,21.9,No,0,No
09-09-2015,Brisbane,10.7,25.6,0,6.6,WNW,28,WSW,7,36,1022.6,0,18.9,No,0,No
10-09-2015,Brisbane,11,25,0,5.2,E,37,SW,6,54,1027.6,1,19.1,No,0,No
11-09-2015,Brisbane,13.3,21.6,0,6.2,SE,35,SW,6,60,1030.2,7,19.2,No,0,No
12-09-2015,Brisbane,15.7,24.5,0,3.4,ESE,31,SSW,4,52,1029.3,6,20.8,No,0,No
13-09-2015,Brisbane,13.2,25.4,0,5,E,28,WSW,4,62,1028.1,3,20,No,0,No
14-09-2015,Brisbane,12.7,25.4,0,5.2,NE,24,SSW,4,62,1026.9,5,19.4,No,0,No
15-09-2015,Brisbane,13.4,25.6,0,4.6,NE,24,WSW,4,64,1023.2,2,21.1,No,0,No
16-09-2015,Brisbane,13,27.4,0,5,WSW,26,NW,2,65,1019.7,1,21.1,No,10.2,Yes
17-09-2015,Brisbane,16.4,19.9,10.2,6.6,E,28,NA,0,91,1017.3,8,18,Yes,18,Yes
18-09-2015,Brisbane,12.5,22.8,18,0.8,SSE,37,S,13,56,1018.3,1,18.1,Yes,0.6,No
19-09-2015,Brisbane,13,24,0.6,4.4,SSE,33,S,7,53,1021.7,3,20.5,No,0,No
20-09-2015,Brisbane,13.4,23.3,0,5.6,SSE,31,SSW,7,58,1020.7,2,20.3,No,1.6,Yes
21-09-2015,Brisbane,14.2,24.3,1.6,5.2,E,24,S,7,59,1021,2,20.8,Yes,0,No
22-09-2015,Brisbane,13.5,29.4,0,5.4,WNW,28,WNW,2,60,1018.2,0,21.7,No,0,No
23-09-2015,Brisbane,14.7,23.5,0,6,ENE,28,WSW,9,51,1019,2,19.1,No,0.6,No
24-09-2015,Brisbane,11.1,23.1,0.6,5.4,E,28,SSW,7,39,1022,1,17.4,No,0.2,No
25-09-2015,Brisbane,9.4,23.4,0.2,6.8,S,26,WSW,9,51,1022.8,2,18.7,No,0,No
26-09-2015,Brisbane,13.7,23.1,0,3.6,ESE,35,S,9,53,1022.9,3,20.6,No,0.4,No
27-09-2015,Brisbane,12.4,24.1,0.4,5.4,E,24,SW,6,57,1022.2,2,19.7,No,12.2,Yes
28-09-2015,Brisbane,11.8,24.8,12.2,4.4,NE,22,SSW,6,68,1021.4,3,18.5,Yes,0,No
29-09-2015,Brisbane,13.1,25.7,0,4,WNW,31,S,2,61,1021.8,1,22.1,No,7.8,Yes
30-09-2015,Brisbane,12,26.6,7.8,6.4,NE,26,NE,4,59,1023,0,21.7,Yes,0,No
01-10-2015,Brisbane,14,27.7,0,5,ENE,22,NE,2,53,1026.9,0,22.6,No,0,No
02-10-2015,Brisbane,14.8,29.3,0,5,ENE,26,SW,4,64,1031.1,1,22.3,No,0,No
03-10-2015,Brisbane,15.8,27.8,0,6.8,E,26,SSE,9,55,1032.7,1,23.6,No,0,No
04-10-2015,Brisbane,14.2,29,0,7.4,NE,17,WSW,4,64,1029.3,0,22.3,No,0,No
05-10-2015,Brisbane,13.3,33.8,0,6,ENE,20,SW,6,45,1026.7,0,24.9,No,0,No
06-10-2015,Brisbane,12.9,30.7,0,7.2,ENE,20,WNW,4,51,1027,0,23.9,No,0,No
07-10-2015,Brisbane,14.6,28.3,0,6.2,NE,20,NNE,4,58,1027,1,23.9,No,0,No
08-10-2015,Brisbane,17.2,25.7,0,6.4,SE,39,SE,11,59,1032,6,23.3,No,5.8,Yes
09-10-2015,Brisbane,18.5,25.1,5.8,6.6,ESE,33,SE,15,73,1032.1,7,20.8,Yes,0.2,No
10-10-2015,Brisbane,17.2,25.6,0.2,4.6,E,26,ESE,13,52,1029.8,5,22.6,No,0,No
11-10-2015,Brisbane,14.7,25.9,0,7.2,ENE,26,NNE,6,48,1026.5,3,23.1,No,0,No
12-10-2015,Brisbane,15.1,27.4,0,7.2,NE,31,NNW,9,51,1023.5,1,23.8,No,0,No
13-10-2015,Brisbane,16.6,28,0,7.6,E,30,NE,6,53,1020.8,1,25.3,No,0.2,No
14-10-2015,Brisbane,18.5,27.3,0.2,6.4,NE,26,NA,0,79,1024.7,7,20.9,No,4.4,Yes
15-10-2015,Brisbane,17.6,26.9,4.4,3.2,E,28,ESE,7,60,1025.4,4,24.5,Yes,0,No
16-10-2015,Brisbane,16.9,26.6,0,6.8,ENE,26,SE,9,58,1025,3,24.1,No,0,No
17-10-2015,Brisbane,16.3,27.6,0,6.8,ENE,24,W,6,59,1024.7,3,23.3,No,0,No
18-10-2015,Brisbane,17.3,27.1,0,5.8,E,35,E,7,55,1025.7,6,24.2,No,0,No
19-10-2015,Brisbane,15.2,26.5,0,7.4,ENE,30,E,7,61,1026,4,23.9,No,0,No
20-10-2015,Brisbane,14.4,26.8,0,7.4,ENE,24,W,4,58,1024.4,3,23.8,No,0,No
21-10-2015,Brisbane,15.5,27.2,0,5.6,ENE,31,ENE,6,55,1020.5,1,24.1,No,0,No
22-10-2015,Brisbane,16.6,29.3,0,9,W,65,NE,9,52,1014.8,3,25.6,No,20.8,Yes
23-10-2015,Brisbane,18.9,27.3,20.8,7.4,ESE,33,S,4,69,1017.3,1,23.6,Yes,0,No
24-10-2015,Brisbane,17.4,24.3,0,7.6,ESE,22,ESE,9,61,1023.2,7,22.7,No,1.2,Yes
25-10-2015,Brisbane,18.4,25.4,1.2,4,ENE,24,NNE,4,62,1024.2,7,23.1,Yes,0,No
26-10-2015,Brisbane,17.9,28.4,0,6.2,NE,33,WNW,7,62,1021.5,3,24.2,No,4.8,Yes
27-10-2015,Brisbane,17.9,30.7,4.8,7.4,ESE,37,NW,4,53,1018.5,1,25.9,Yes,13.2,Yes
28-10-2015,Brisbane,17.6,22.3,13.2,7.6,SE,22,SSE,7,74,1022.4,7,21,Yes,5,Yes
29-10-2015,Brisbane,17.3,23.1,5,3.4,E,22,SE,6,80,1022.3,7,19.9,Yes,0.2,No
30-10-2015,Brisbane,18,24.1,0.2,4,E,24,ESE,6,56,1023.1,7,22.7,No,0,No
31-10-2015,Brisbane,16.2,25.2,0,4.8,ENE,26,NNE,7,54,1022.7,3,22.9,No,0,No
01-11-2015,Brisbane,16.6,27,0,6.6,NE,26,NW,7,56,1020.6,7,23.6,No,0,No
02-11-2015,Brisbane,18.8,29.5,0,9,ENE,33,WNW,6,51,1018.4,3,25.8,No,0,No
03-11-2015,Brisbane,18.3,30.5,0,8,NE,28,NE,6,51,1015.4,1,28.1,No,11.6,Yes
04-11-2015,Brisbane,20.1,29.8,11.6,9,NNE,24,ENE,2,72,1015.9,6,25.6,Yes,0,No
05-11-2015,Brisbane,22.1,29.1,0,5.8,NE,22,WNW,6,63,1014.5,6,26.1,No,19,Yes
06-11-2015,Brisbane,19.8,29.3,19,7.8,NNW,26,NE,2,67,1013.3,7,25,Yes,0,No
07-11-2015,Brisbane,19.5,33.3,0,4,SSE,37,NW,6,48,1011.3,4,29.2,No,0.4,No
08-11-2015,Brisbane,22.1,25,0.4,7.8,SE,28,E,11,75,1014.5,8,23.6,No,14,Yes
09-11-2015,Brisbane,18.3,25.9,14,3.8,ESE,39,S,6,78,1017.1,7,21.7,Yes,0,No
10-11-2015,Brisbane,17,26.6,0,5.6,ENE,24,E,2,59,1016.2,4,23.3,No,0,No
11-11-2015,Brisbane,17.3,26.5,0,6.4,ENE,28,SE,7,70,1019.1,7,22.1,No,0,No
12-11-2015,Brisbane,17.2,26.4,0,7.2,E,26,ESE,11,60,1021.2,7,24.2,No,0,No
13-11-2015,Brisbane,19,28.1,0,6.6,NE,28,NE,4,65,1016.6,5,24.5,No,1,No
14-11-2015,Brisbane,19.8,26.7,1,7,N,24,S,4,81,1012.9,7,22.7,No,10.6,Yes
15-11-2015,Brisbane,19.7,27.3,10.6,3.6,SE,41,SSW,9,65,1010.9,7,24.5,Yes,0.2,No
16-11-2015,Brisbane,17.9,27,0.2,6.4,ESE,35,SSE,9,47,1016,4,24.6,No,0.6,No
17-11-2015,Brisbane,16.5,26,0.6,7,E,28,SE,7,55,1019.5,5,23.8,No,0,No
18-11-2015,Brisbane,16.1,28.2,0,7.6,N,22,NE,4,53,1020.1,2,24.1,No,0,No
19-11-2015,Brisbane,17.2,33.4,0,7,ENE,22,N,2,54,1018,0,26.8,No,0,No
20-11-2015,Brisbane,18.7,30.9,0,8,NE,26,ENE,7,48,1017.5,0,30.1,No,0,No
21-11-2015,Brisbane,19.9,33.3,0,9.2,ESE,41,ENE,6,39,1015.5,0,29.6,No,0,No
22-11-2015,Brisbane,22.4,28.4,0,9,SE,31,E,13,71,1017.9,8,24.6,No,0,No
23-11-2015,Brisbane,22,29.9,0,3.8,NE,31,ENE,7,59,1014.6,3,27.5,No,0,No
24-11-2015,Brisbane,20.2,30.5,0,7.8,E,24,E,6,59,1014.7,3,28.1,No,0,No
25-11-2015,Brisbane,23.3,31,0,9.6,NE,24,N,6,60,1016.1,4,27.7,No,0,No
26-11-2015,Brisbane,21.6,31.8,0,8.4,NE,31,N,6,56,1013.4,1,28.2,No,0,No
